id,fuente,indice,imagen_finita,minimo,maximo,media,desviacion,huella_imagen,huella_mascara,mascara_valida,pixeles_fondo_inconsistente,proporcion_0,proporcion_1,proporcion_2,proporcion_3,proporcion_lesion,imagen_constante,motivo,estado,archivo,particion,proporcion_final_0,proporcion_final_1,proporcion_final_2,proporcion_final_3,pierde_clase_lesion
radiopedia_0366,radiopedia,366,True,-1334.57275390625,136.52835083007812,-514.2290878819449,486.0528925161682,07077417cecdeecb4a993b99eab3fe34799a8aa10863cc41f98251a6f0f8c871,718b451d1434e1c418c0656bf1fe4555d4763038d3f5003fe1fcf27f76d71163,True,81,0.001651763916015625,0.01439666748046875,0.2950439453125,0.6892166137695312,0.016048431396484375,False,,conservar,radiopedia_0366.npz,pendiente de identificar pacientes,0.001617431640625,0.0143585205078125,0.2952117919921875,0.688812255859375,False
radiopedia_0367,radiopedia,367,True,-1334.57275390625,136.52835083007812,-514.2793564715171,486.38971707817046,b6c0bbe189d65f4d67c9c5e509eb66c1a0e4c416add4fd1767e72a6b675c61d1,b11e1c46f57585918a78c1359b3e7dcc2a6d4b627eb19a0007045eb76ed38ee4,True,60,0.00191497802734375,0.01465606689453125,0.2945442199707031,0.6891136169433594,0.016571044921875,False,,conservar,radiopedia_0367.npz,pendiente de identificar pacientes,0.0019378662109375,0.014556884765625,0.29461669921875,0.6888885498046875,False
radiopedia_0368,radiopedia,368,True,-1334.57275390625,136.52835083007812,-514.5554076632793,486.71937925738774,51ce21f04fb9cdd0b484d47537e121b56cb13135696fe3de34703abc9d7f4523,8a057bb71e23a4daae0f35cba22e7ced8d33174a43d1c878e2bd997ff66fe25a,True,73,0.002758026123046875,0.0151824951171875,0.2930183410644531,0.6893196105957031,0.017940521240234375,False,,conservar,radiopedia_0368.npz,pendiente de identificar pacientes,0.0027618408203125,0.0151214599609375,0.2930450439453125,0.6890716552734375,False
radiopedia_0369,radiopedia,369,True,-1334.57275390625,136.52835083007812,-514.9212360027427,486.7258924440139,75601f57748b18207ff918a072ba6fc24057dad9b387400f7ef0c1e66803572b,a68cf80c4d906326bc4f460dc801c92f1334cb236e97431e3f0867729d439d50,True,54,0.00209808349609375,0.015380859375,0.29346466064453125,0.6892623901367188,0.01747894287109375,False,,conservar,radiopedia_0369.npz,pendiente de identificar pacientes,0.002105712890625,0.015350341796875,0.2933349609375,0.689208984375,False
radiopedia_0370,radiopedia,370,True,-1334.57275390625,136.52835083007812,-515.2158440081625,486.32444605061545,f7223cfebe5209ecf0576d4b56a2e0df08f5967fe6d3d4f60092bae52eda1468,a5c14aa1235b8bfd9d507a0edc5bae896d54aeaba32866e41cc10f519f927510,True,19,0.002544403076171875,0.01503753662109375,0.29315185546875,0.6893386840820312,0.017581939697265625,False,,conservar,radiopedia_0370.npz,pendiente de identificar pacientes,0.0025482177734375,0.015045166015625,0.293060302734375,0.6893463134765625,False
radiopedia_0371,radiopedia,371,True,-1334.57275390625,136.52835083007812,-514.9785552933167,486.6227071904934,a50fb38ee02c667455f39d27d2699510d0aa06107a4a9d5fe8940029353c84ac,d88e0a6a8881287cf6c39dcbf1c42500878c10dcfdceeb716af2b473a4daf05b,True,6,0.001171112060546875,0.015106201171875,0.2923851013183594,0.6913604736328125,0.016277313232421875,False,,conservar,radiopedia_0371.npz,pendiente de identificar pacientes,0.001190185546875,0.015106201171875,0.2923736572265625,0.6913299560546875,False
radiopedia_0372,radiopedia,372,True,-1334.57275390625,136.52835083007812,-515.3048948752717,486.17161761154506,ea1141a15193632c29d962085fb01996a484d30fc8f4fd76c0963d06a95e8eca,9ad4abfe9d49820ae726933730d266fb63748a625866e805d808309dca8833e6,True,0,0.0,0.013576507568359375,0.2949104309082031,0.6915130615234375,0.013576507568359375,False,,conservar,radiopedia_0372.npz,pendiente de identificar pacientes,0.0,0.0136260986328125,0.2948760986328125,0.691497802734375,False
radiopedia_0373,radiopedia,373,True,-1334.57275390625,136.52835083007812,-515.3717283348929,485.896729398947,182a5b673014641b0ba992651751ddc5c0c9b9cfaec3e9e836e030d36a745be6,060f5fe6e7f8f1d7f610846897df5327d82edad87cc4d1dea592c0639dda62ed,True,0,0.00189971923828125,0.013454437255859375,0.29058074951171875,0.6940650939941406,0.015354156494140625,False,,conservar,radiopedia_0373.npz,pendiente de identificar pacientes,0.0018463134765625,0.0135498046875,0.2903900146484375,0.6942138671875,False
radiopedia_0374,radiopedia,374,True,-1334.57275390625,136.52835083007812,-514.8230991605533,485.95702451459323,8839814d58d6534e0b3402d0c664035df2e9feaa21ac28432bc0c57ac5dbeec2,de734ec2f93a0f17c4f674b904cfc650f02693d663256d0220003cb1f1ffaa42,True,4,0.0,0.01317596435546875,0.2914161682128906,0.6954231262207031,0.01317596435546875,False,,conservar,radiopedia_0374.npz,pendiente de identificar pacientes,0.0,0.01324462890625,0.291259765625,0.69549560546875,False
radiopedia_0375,radiopedia,375,True,-1334.57275390625,136.52835083007812,-514.439016197724,486.08600446484115,eecde8fa9eb9429af836c42b871028ae29f2a0e54f54102becccd0d06f7d4777,ac6681e69d7a4404d37c8f1f4a58758303adce970c51414be5144f7082c6588b,True,0,0.0,0.012104034423828125,0.2929496765136719,0.6949462890625,0.012104034423828125,False,,conservar,radiopedia_0375.npz,pendiente de identificar pacientes,0.0,0.0121307373046875,0.2929229736328125,0.6949462890625,False
radiopedia_0376,radiopedia,376,True,-1334.57275390625,136.52835083007812,-514.4885299282282,486.3555449840319,1db9c8806ce1f0c83b49747f7cc30c8fa3a6289be0eeec7779d737707ad17209,1a7ffa8e69477e7ba3b5056a4ba86320def1723b5e5648ca540d4a2909f0b6f0,True,22,0.001583099365234375,0.011722564697265625,0.29184722900390625,0.6949310302734375,0.0133056640625,False,,conservar,radiopedia_0376.npz,pendiente de identificar pacientes,0.001495361328125,0.011810302734375,0.2920074462890625,0.6946868896484375,False
radiopedia_0377,radiopedia,377,True,-1334.57275390625,136.52835083007812,-514.4362112395415,486.64668658757364,62b41c6a0c7d4eaad714c522861e69bb68ecf79515250c6c9628eb1fdc811d67,483cfa3443ae8cfa0f8f9d63e1959785165167f0047c3fa616b093510457b366,True,5,0.0,0.01262664794921875,0.2906379699707031,0.6967544555664062,0.01262664794921875,False,,conservar,radiopedia_0377.npz,pendiente de identificar pacientes,0.0,0.012664794921875,0.290618896484375,0.69671630859375,False
radiopedia_0378,radiopedia,378,True,-1334.57275390625,136.52835083007812,-514.9136253173729,486.5476652350943,534f34cdff63fc3cd9cbc0b278aa41e09dd67e206077b8b644471873238de1a9,ad77037222ec15c59066933d72634298824ba8535d51b674204e4d352f3ccd0d,True,9,0.001430511474609375,0.01213836669921875,0.29042816162109375,0.6960372924804688,0.013568878173828125,False,,conservar,radiopedia_0378.npz,pendiente de identificar pacientes,0.0014495849609375,0.012115478515625,0.29034423828125,0.6960906982421875,False
radiopedia_0379,radiopedia,379,True,-1334.57275390625,136.52835083007812,-515.7711915022123,486.7148235349325,063696f485c8a3853a18165c84f4dff48c9f5181cc164a5b00a457b886b80ad9,8e283d5470092ea4fb0b434a5cfed3b5ed24e6cea92da4d40bf78a47a81540d9,True,9,0.0010986328125,0.01158905029296875,0.2914085388183594,0.6959381103515625,0.01268768310546875,False,,conservar,radiopedia_0379.npz,pendiente de identificar pacientes,0.0010833740234375,0.0116119384765625,0.291259765625,0.696044921875,False
radiopedia_0380,radiopedia,380,True,-1334.57275390625,136.52835083007812,-516.629929302841,486.17478290665144,46c6aaee9214e4ae5406ef014d14f8d29dc74d533697201fa07143efb14e75db,0fc42d0d88231bd166f869f31558654baf76e0092b38b6c4d6a3f7d0db71f76d,True,0,0.00173187255859375,0.010303497314453125,0.2921295166015625,0.6958351135253906,0.012035369873046875,False,,conservar,radiopedia_0380.npz,pendiente de identificar pacientes,0.0017852783203125,0.01025390625,0.292236328125,0.6957244873046875,False
radiopedia_0381,radiopedia,381,True,-1334.57275390625,136.52835083007812,-517.669717944294,486.377186207574,f00a0cf7a0580985f4c55e92e4035fcb46c18f0fe535ea0574f50216c9bdfaa6,a2950e7101154a3fe16e131fc8ff6a4f60892c892d945e47a69d7081368326a0,True,0,0.0,0.009349822998046875,0.29465484619140625,0.6959953308105469,0.009349822998046875,False,,conservar,radiopedia_0381.npz,pendiente de identificar pacientes,0.0,0.0094146728515625,0.2947235107421875,0.69586181640625,False
radiopedia_0382,radiopedia,382,True,-1334.57275390625,136.52835083007812,-518.5326931177133,485.6766243236237,16b63b304a39782358f78627f550cd177d508708c11a5a766c121e84cc13c18e,c3777e881ba7f2ab9393a1ae34bf8d70b07ec4ec89560315e5c50e41ecb5eaac,True,0,0.000732421875,0.009082794189453125,0.2943916320800781,0.6957931518554688,0.009815216064453125,False,,conservar,radiopedia_0382.npz,pendiente de identificar pacientes,0.000732421875,0.009124755859375,0.2942657470703125,0.6958770751953125,False
radiopedia_0383,radiopedia,383,True,-1334.57275390625,136.52835083007812,-519.2956207587054,485.6251577087297,d3f2a83295de019666a2519344c6bd3beaa61262583e51afd335500d80beb668,9b86cb9a015dda3949403408e310f3b7f57c75a517ca0e317f22ca9b28f64bc2,True,0,0.00049591064453125,0.0093536376953125,0.2929039001464844,0.6972465515136719,0.00984954833984375,False,,conservar,radiopedia_0383.npz,pendiente de identificar pacientes,0.0005035400390625,0.0093231201171875,0.292938232421875,0.697235107421875,False
radiopedia_0384,radiopedia,384,True,-1334.57275390625,136.52835083007812,-519.9172973253467,485.4014675608925,15cff5dd4a167e004177aed92742e4be8cdb8572f6520006eea1d4e9c8f2decc,576b08383a291df5c49922dc7419c7c9219e0d76e252e73547a4b775c6e2029b,True,14,0.000274658203125,0.00922393798828125,0.2911376953125,0.6994171142578125,0.00949859619140625,False,,conservar,radiopedia_0384.npz,pendiente de identificar pacientes,0.0002593994140625,0.00921630859375,0.2910919189453125,0.699432373046875,False
radiopedia_0385,radiopedia,385,True,-1334.57275390625,136.52835083007812,-520.0948426628574,485.28129477000687,e2705ec20023c6c971c58f8d8ed11727334fb99830157a72dfd901b8dd2e3ba5,6e9d302d4c1b96786a9fa410a8d4ab757bdc969cc29f3db6ec9f8a1b02605f02,True,14,0.000461578369140625,0.009113311767578125,0.29108428955078125,0.6993942260742188,0.00957489013671875,False,,conservar,radiopedia_0385.npz,pendiente de identificar pacientes,0.00048828125,0.0091552734375,0.29119873046875,0.69915771484375,False
radiopedia_0386,radiopedia,386,True,-1334.57275390625,136.52835083007812,-519.9307036087612,485.4267699513534,031a433786aa19e467b7d422d21c900241d427121b5bc9fe154a2d284c609c39,2e5b7aac203a0fbf3e8f22755006356cf49ac534c3f5f7c1f7742ee18eaba273,True,8,0.00119781494140625,0.00739288330078125,0.29026031494140625,0.7011795043945312,0.0085906982421875,False,,conservar,radiopedia_0386.npz,pendiente de identificar pacientes,0.001220703125,0.0074462890625,0.2901611328125,0.701171875,False
radiopedia_0387,radiopedia,387,True,-1334.57275390625,136.52835083007812,-519.9653185211259,485.4530602843975,c0686f648e2b7efac41ae6ee60540ade7fbec10e246da6015ab4a21651fb9927,bb9abbe9335082f213ff6d208e3cde153bca5962b299febd92fb8004c5c9f92b,True,2,0.00064849853515625,0.006893157958984375,0.29036712646484375,0.7020988464355469,0.007541656494140625,False,,conservar,radiopedia_0387.npz,pendiente de identificar pacientes,0.0006103515625,0.0068817138671875,0.2904510498046875,0.702056884765625,False
radiopedia_0388,radiopedia,388,True,-1334.57275390625,136.52835083007812,-520.0753664293802,485.74611953931606,32aee857bc32f0550da3805257208e77b027e81b9b3a06711802386a8c5bd45d,c20054ee46104133a49111381a1f333d6525162bbf58ba8684167c902e5c0e5b,True,0,0.00096893310546875,0.006786346435546875,0.2896766662597656,0.7025680541992188,0.007755279541015625,False,,conservar,radiopedia_0388.npz,pendiente de identificar pacientes,0.0009918212890625,0.0067901611328125,0.2896881103515625,0.7025299072265625,False
radiopedia_0389,radiopedia,389,True,-1334.57275390625,136.52835083007812,-521.0256740018949,485.5356605610675,05ad13c4228f3a3bcdbbe26af5d94b2b7c0ddd4f19852f21c40e8539a261cc81,04bcb7cfd973823db1709e91b30e0365e1aac55b6dade1b65bebeb4b33a382e4,True,0,0.000591278076171875,0.00616455078125,0.29050445556640625,0.7027397155761719,0.006755828857421875,False,,conservar,radiopedia_0389.npz,pendiente de identificar pacientes,0.0006103515625,0.0060882568359375,0.29052734375,0.7027740478515625,False
radiopedia_0390,radiopedia,390,True,-1334.57275390625,136.52835083007812,-521.6938486050199,484.9569760974004,e4e349f7230853f1e93d90778666c9f6918d05dcc041cd886c090e2ef51967d8,afd6a403d14a3223ef76c7f33906eca306f144ee5e6e696867a61fc0a3e89a18,True,14,0.0,0.0066680908203125,0.29006195068359375,0.7033233642578125,0.0066680908203125,False,,conservar,radiopedia_0390.npz,pendiente de identificar pacientes,0.0,0.00665283203125,0.289825439453125,0.703521728515625,False
radiopedia_0391,radiopedia,391,True,-1334.57275390625,136.52835083007812,-523.2011046243279,484.3231053275165,89dd53fff8c8fc286a276ffe41864188c53e90a4e027c78b92627be6089b815c,ca616581e0b9d872753a33b7fe4c7c7de8f3b40d7e1ab2cfee7d34283e16572e,True,0,0.0,0.0051422119140625,0.2914276123046875,0.70343017578125,0.0051422119140625,False,,conservar,radiopedia_0391.npz,pendiente de identificar pacientes,0.0,0.005126953125,0.291412353515625,0.703460693359375,False
radiopedia_0392,radiopedia,392,True,-1334.57275390625,136.52835083007812,-523.9844660099393,484.3703285496801,cc085e68ec3c26577ed6aadee5f4943c8eee06c48e8dfe5b38ef1d63addec27e,e42c3557c5292b225e3a14d83c374a8f25929a45ac86ff2ed09129243277dc4d,True,0,0.0,0.00537109375,0.2914695739746094,0.7031593322753906,0.00537109375,False,,conservar,radiopedia_0392.npz,pendiente de identificar pacientes,0.0,0.0053253173828125,0.2915496826171875,0.703125,False
radiopedia_0393,radiopedia,393,True,-1334.57275390625,136.52835083007812,-524.7168797840586,484.00308893536254,bda30fcd7bd619e6b83c6aeb5cd25a3ef6330244ee3bc9ad3580689e9c5223c5,c0f05922661ed4e0a9d50f6abb6a00239d2cce5df902ec24e9d6b2b7c9946edf,True,0,0.0,0.004638671875,0.29227447509765625,0.7030868530273438,0.004638671875,False,,conservar,radiopedia_0393.npz,pendiente de identificar pacientes,0.0,0.00469970703125,0.29229736328125,0.7030029296875,False
radiopedia_0394,radiopedia,394,True,-1334.57275390625,136.52835083007812,-525.4616250358008,484.17297564902924,fc3dc83baab4d34a702d50fa8e6871b04d8488b80002dbfee922f27fc59b8648,562a991c50287a8c1569d5e1b70fdf82e0d84e38fb21c64afdedfbea3929afcf,True,0,0.0,0.002521514892578125,0.2942619323730469,0.703216552734375,0.002521514892578125,False,,conservar,radiopedia_0394.npz,pendiente de identificar pacientes,0.0,0.002593994140625,0.294158935546875,0.7032470703125,False
radiopedia_0395,radiopedia,395,True,-1334.57275390625,136.52835083007812,-526.2063188059219,484.8859592166552,c1286547de7eb7105cd9023331433f33877a2f2b0f4dc5ed25194ab3a85e89f8,76f10cbfc6706049972337e5f789d748a9f6d8888061343cd008dd8a1b7aa035,True,0,0.0,0.00179290771484375,0.2943878173828125,0.7038192749023438,0.00179290771484375,False,,conservar,radiopedia_0395.npz,pendiente de identificar pacientes,0.0,0.001800537109375,0.29443359375,0.703765869140625,False
radiopedia_0396,radiopedia,396,True,-1334.57275390625,136.52835083007812,-527.2833971776913,485.07558289781986,027ce36192f733bd6a5967b8c8c666154c778c8a7b09ba42526dc07da4102f5c,52552497dd84c2c569f071cd74717671aec0c75b41015bf982ed327595795fe4,True,2,0.00344085693359375,0.0009765625,0.29009246826171875,0.7054977416992188,0.00441741943359375,False,,conservar,radiopedia_0396.npz,pendiente de identificar pacientes,0.003448486328125,0.0009307861328125,0.289947509765625,0.7056732177734375,False
radiopedia_0397,radiopedia,397,True,-1334.57275390625,136.52835083007812,-528.6311047987456,484.7043468840814,56720e1d805c8e0a6ac783a3f5e9e2c11652711a767d923e464a34b12fa6d8d3,d8fcae1ab1bc63a08b9a1ae880fd394a68f7e71bb9401a1df8621147700edf9b,True,4,0.003108978271484375,0.0,0.29242706298828125,0.7044792175292969,0.003108978271484375,False,,conservar,radiopedia_0397.npz,pendiente de identificar pacientes,0.003082275390625,0.0,0.292236328125,0.704681396484375,False
radiopedia_0398,radiopedia,398,True,-1334.57275390625,136.52835083007812,-529.4589593433016,484.5298637444903,d4b1f4fe677dffbc5ab00a95804615d4c695f4d53b8ab4f6178723b27db01d3d,6c0d58d2f0c9f80c1c6026d1e0ff2f8dec564e4b6395b8d2e7d49dc2536416cf,True,2,0.00269317626953125,0.0,0.2913856506347656,0.7059288024902344,0.00269317626953125,False,,conservar,radiopedia_0398.npz,pendiente de identificar pacientes,0.0026397705078125,0.0,0.291412353515625,0.7059478759765625,False
radiopedia_0399,radiopedia,399,True,-1334.57275390625,136.52835083007812,-529.8229528957595,484.71935618590527,0621de45b2491851638e3159617af7a08cbb8795983a51e3cf87398729a4ad2b,7df63ec8387d9b565b3126f1a1cfdb73f49ba7481338fa2a1f2e17eb4707ffd4,True,0,0.002445220947265625,0.0,0.291656494140625,0.7058982849121094,0.002445220947265625,False,,conservar,radiopedia_0399.npz,pendiente de identificar pacientes,0.00250244140625,0.0,0.291351318359375,0.706146240234375,False
radiopedia_0400,radiopedia,400,True,-1334.57275390625,136.52835083007812,-530.4165324060605,484.7092502761992,d2681bbf1101aee281c2f601f1768350eccfc42c193ea8ec5e14f59ada7197c3,8612ea0bfa25cba5198a6000d2a4562b01085b9ff864fe50dc53c32b1f8500d8,True,0,0.002346038818359375,0.0,0.29175567626953125,0.7058982849121094,0.002346038818359375,False,,conservar,radiopedia_0400.npz,pendiente de identificar pacientes,0.002288818359375,0.0,0.2917938232421875,0.7059173583984375,False
radiopedia_0401,radiopedia,401,True,-1334.57275390625,136.52835083007812,-530.5927342186023,484.56251581610985,bb98e122cc8243f9bebb26c5726c22fa6df03dfd878f08572450402889a686f1,8dcdf0451862d2bed99e6438e05643de9dd56489fad8960c56b5366b891c27d4,True,0,0.001583099365234375,0.0,0.2924232482910156,0.70599365234375,0.001583099365234375,False,,conservar,radiopedia_0401.npz,pendiente de identificar pacientes,0.0015869140625,0.0,0.292266845703125,0.706146240234375,False
radiopedia_0402,radiopedia,402,True,-1334.57275390625,136.52835083007812,-530.6325339698496,484.4555812930957,cdf352c18579bf7d2ec4a182dff8244701cd6287dd9ec587e75f537b37eed680,ebe1a725fafe20fbb45383513373d5a45d5b281a427c435dc16f48adc5c4c899,True,0,0.00136566162109375,0.0,0.2920379638671875,0.7065963745117188,0.00136566162109375,False,,conservar,radiopedia_0402.npz,pendiente de identificar pacientes,0.0013427734375,0.0,0.292144775390625,0.706512451171875,False
radiopedia_0403,radiopedia,403,True,-1334.57275390625,136.52835083007812,-530.5725719450002,484.63817338910087,5fe71e353ce603420191d4be538807a0e3ffe7f69a8d7f3331de1a291c101897,71a7823b5d39595bba2111f086c8cde3b56146e7bb1c40ca5c58ec880ef732cc,True,0,0.0,0.0,0.2924957275390625,0.7075042724609375,0.0,False,,conservar,radiopedia_0403.npz,pendiente de identificar pacientes,0.0,0.0,0.29266357421875,0.70733642578125,False
radiopedia_0404,radiopedia,404,True,-1334.57275390625,136.52835083007812,-530.6606807550002,485.49027855067857,b6e25a68c9fd082086f5837a0436771aef3ec46f5dd7f03c157141cfc2b801a9,75fc04aecfa5bafc28c60fc0b6b1788d69f33aeb2aab4e3649abc6e133d59644,True,0,0.0,0.0,0.291015625,0.708984375,0.0,False,,conservar,radiopedia_0404.npz,pendiente de identificar pacientes,0.0,0.0,0.291168212890625,0.708831787109375,False
radiopedia_0405,radiopedia,405,True,-1334.57275390625,136.52835083007812,-530.7588976555244,486.4153647817285,20acca04bc3277ccbce9458125605d927c2a1cc2cc1ec29cb421fbc66a081ae2,21ade428552b1a7579b31c7a407765ad89f268352d724c1c1d357d01a42b08cc,True,0,0.0,0.0,0.2909660339355469,0.7090339660644531,0.0,False,,conservar,radiopedia_0405.npz,pendiente de identificar pacientes,0.0,0.0,0.29107666015625,0.70892333984375,False
radiopedia_0406,radiopedia,406,True,-1334.57275390625,136.52835083007812,-531.5951212924329,486.61773642456694,84fba035387cfca6de6e06c76555563abc68b775969565771b29ffa243c2c001,ab03bda560b366db4bd72ccd0bee937cec656fe9ffe5be6ba2e19edef38422df,True,0,0.0,0.0,0.2915687561035156,0.7084312438964844,0.0,False,,conservar,radiopedia_0406.npz,pendiente de identificar pacientes,0.0,0.0,0.2914886474609375,0.7085113525390625,False
radiopedia_0407,radiopedia,407,True,-1334.57275390625,136.52835083007812,-532.298989291417,486.5943960631948,a81e1f58fd7741fd5233b596cfc5da12b074069cb0cc9a9bfc9ef1aa7d706e79,a5211b448982997e393dc428fd8d744647370406b0bae7be45b32a2856caa754,True,0,0.0,0.0,0.2911872863769531,0.7088127136230469,0.0,False,,conservar,radiopedia_0407.npz,pendiente de identificar pacientes,0.0,0.0,0.2912445068359375,0.7087554931640625,False
radiopedia_0408,radiopedia,408,True,-1334.57275390625,136.52835083007812,-532.442513320676,486.80863365369333,66e4dcad015a8d8e831db2174740c9ea4853a043d3cc8b7c96698fc2cb8d490e,74375a7b1bb6398cb303edb7a706b8aef1d600e89b0937c204c481bd6dc614b4,True,0,0.0,0.0,0.2913093566894531,0.7086906433105469,0.0,False,,conservar,radiopedia_0408.npz,pendiente de identificar pacientes,0.0,0.0,0.2911834716796875,0.7088165283203125,False
radiopedia_0409,radiopedia,409,True,-1334.57275390625,136.52835083007812,-532.6943441165986,486.5909487974177,ed66db5f1e7c0d6effd560de3d59a18693906f974b868a9d99cabbfa3f615237,14ca8bb87d4cec877e606c1996a1e1899de5d44113b3828d59b3cac3e7f8e42a,True,0,0.0,0.0,0.29137420654296875,0.7086257934570312,0.0,False,,conservar,radiopedia_0409.npz,pendiente de identificar pacientes,0.0,0.0,0.291351318359375,0.708648681640625,False
radiopedia_0410,radiopedia,410,True,-1334.57275390625,136.52835083007812,-532.9222540743526,486.3106634155674,d29a84582eca01531a5a75a50eb3d2a7293ee1ceb75334ce9c9ff32df478f69e,54da9872cc1c4f034c11d4aef3e3a18529199668bd7b75f887b1beb7cc998572,True,0,0.0,0.0,0.2909507751464844,0.7090492248535156,0.0,False,,conservar,radiopedia_0410.npz,pendiente de identificar pacientes,0.0,0.0,0.2908782958984375,0.7091217041015625,False
radiopedia_0411,radiopedia,411,True,-1334.57275390625,136.52835083007812,-532.7430860490449,486.3561594894848,bbd47ec175f47b9ab8b04e51011ed67c17734ddf64e00fcfe18ce86b837e775c,3660f1766135fafc99b339a1e0ff716d9bd2a44a51ccaafe66a4ef8dbb776f89,True,0,0.0,0.0,0.2904396057128906,0.7095603942871094,0.0,False,,conservar,radiopedia_0411.npz,pendiente de identificar pacientes,0.0,0.0,0.2902679443359375,0.7097320556640625,False
radiopedia_0412,radiopedia,412,True,-1334.57275390625,136.52835083007812,-532.6662715003922,486.31563400675867,a60045988f5509739016bd3f4b01ff224207e168b64e233a8e8e1e04a17e838c,887af2c488fa37935dfb80bae4fe173d043266d8d54228416bba778faeb6b137,True,0,0.0,0.0,0.29001617431640625,0.7099838256835938,0.0,False,,conservar,radiopedia_0412.npz,pendiente de identificar pacientes,0.0,0.0,0.29010009765625,0.70989990234375,False
radiopedia_0413,radiopedia,413,True,-1334.57275390625,136.52835083007812,-532.8579267634277,486.66432869168676,89d4b5f7d1bea7813608e7321bc61560456325d92495cb9e4523296b81ff6fec,a1315ca4a655eb3e032da81fcdef20cca55436a17a22f6956730a8ff54b9500d,True,0,0.0,0.0,0.28879547119140625,0.7112045288085938,0.0,False,,conservar,radiopedia_0413.npz,pendiente de identificar pacientes,0.0,0.0,0.2890472412109375,0.7109527587890625,False
radiopedia_0414,radiopedia,414,True,-1334.57275390625,136.52835083007812,-532.8811211619595,486.9987720450497,d50f1ddc619023c08a4d57f4ee83e64f9a5b038b617633f2c02600b3816d68a7,314b881299c4eeb6617af9095443e663c058584be19d9adf465d6dd837477cac,True,0,0.0,0.0,0.2887840270996094,0.7112159729003906,0.0,False,,conservar,radiopedia_0414.npz,pendiente de identificar pacientes,0.0,0.0,0.2888641357421875,0.7111358642578125,False
radiopedia_0415,radiopedia,415,True,-1334.57275390625,136.52835083007812,-533.5316799089146,487.2270316369261,fa17f07db06e3b387fcabace83f410b23779c38ac295aa4c6f366d1f5644dba4,b037d36fbcd6ee8e7a03847b0db641212b39debbfc818330aed6d964c02d8b22,True,0,0.0,0.0,0.2888984680175781,0.7111015319824219,0.0,False,,conservar,radiopedia_0415.npz,pendiente de identificar pacientes,0.0,0.0,0.288970947265625,0.711029052734375,False
radiopedia_0416,radiopedia,416,True,-1334.57275390625,136.52835083007812,-533.6042907172932,487.32512887238875,df07eb6dae887ebf82c5da2883251f3063efd4c8709aa73cb45f695e1d5b0e50,53a05f3151f098d327e842bb57e7ad303271c4fc4faee19bd6cd8bfb92187ab9,True,0,0.0,0.0,0.28876495361328125,0.7112350463867188,0.0,False,,conservar,radiopedia_0416.npz,pendiente de identificar pacientes,0.0,0.0,0.288787841796875,0.711212158203125,False
radiopedia_0417,radiopedia,417,True,-1334.57275390625,136.52835083007812,-534.1491623539141,486.940480382034,5263c56bdd48bd0d788373688d45d4b9d951a6db46b9a33a32e5705cd998701e,8439e366765c7f95cc3ca2adc74a8e73d84094e1ffee294b998d54bf9dac11dc,True,0,0.0,0.0,0.2888069152832031,0.7111930847167969,0.0,False,,conservar,radiopedia_0417.npz,pendiente de identificar pacientes,0.0,0.0,0.28875732421875,0.71124267578125,False
radiopedia_0418,radiopedia,418,True,-1334.57275390625,136.52835083007812,-534.3887393810978,486.39526532045386,f46bc1f2251e0555b9eabee6bd8c571ec001ba58cb894368ca2407d5505e991e,28384e047505c3229e01b9d3415f33b8197a4414ba5c0faa158d8bfb1a00809a,True,0,0.0,0.0,0.28912353515625,0.71087646484375,0.0,False,,conservar,radiopedia_0418.npz,pendiente de identificar pacientes,0.0,0.0,0.289031982421875,0.710968017578125,False
radiopedia_0419,radiopedia,419,True,-1334.57275390625,136.52835083007812,-535.1430892449048,485.9334301655653,58b16af6c39f847ee28ab30c5f834881c1280cca6c8dc61a202c944b6fef4750,743b3c2f22024366718312a04bbc5ddf98a7142a3cdefa3b0df5db9a6795d9f8,True,0,0.0,0.0,0.2891426086425781,0.7108573913574219,0.0,False,,conservar,radiopedia_0419.npz,pendiente de identificar pacientes,0.0,0.0,0.289306640625,0.710693359375,False
radiopedia_0420,radiopedia,420,True,-1334.57275390625,136.52835083007812,-535.6453796489691,485.770639502803,694268853d2fd4cb979506f906d5000d4ca2742ff6722332c04659af30317066,561ad0b9915c9799ccbd0af0b8fb9ab0984d8e3f1fafcdd75780b9f814a89342,True,0,0.0,0.0,0.28875732421875,0.71124267578125,0.0,False,,conservar,radiopedia_0420.npz,pendiente de identificar pacientes,0.0,0.0,0.28857421875,0.71142578125,False
radiopedia_0421,radiopedia,421,True,-1334.57275390625,136.52835083007812,-535.705371117569,485.7133948476743,97f6174f23d7053baf4d0d3f704dc1e74057a2491371f3a8d27829b8ff2b6764,5c8f1585c0d1dad27fe861d93073d6d435e930fd794f9bd62b470a6a04aaba26,True,0,0.0,0.0,0.2899932861328125,0.7100067138671875,0.0,False,,conservar,radiopedia_0421.npz,pendiente de identificar pacientes,0.0,0.0,0.2899169921875,0.7100830078125,False
